"","ID","Item","Answer","NotAns","Cat","Col","NonNative","ForeignLang","Most","Number","Yes","Acc.Fil","Acc.Mtn","NotAll","LowAcc","LowMtn","C2.Weber","C3.Weber","Blue","Non.Blue","Yellow"
"10375","A2XAGOIC3Q5BV1","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,87.5,91.7,0,0,0,1.22,1.22,11,9,9
"10376","A2XAGOIC3Q5BV1","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,87.5,91.7,0,0,0,1.33,1.33,12,9,9
"10377","A2XAGOIC3Q5BV1","Answer.2C.9",FALSE,0,"2C","2",0,0,0,9,0,87.5,91.7,0,0,0,1.5,1.5,12,8,8
"10378","A2XAGOIC3Q5BV1","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,87.5,91.7,0,0,0,0.67,1.33,8,12,6
"10379","A2XAGOIC3Q5BV1","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,87.5,91.7,0,0,0,0.75,1.5,9,12,6
"10380","A2XAGOIC3Q5BV1","Answer.3C_Bal.3",TRUE,0,"3C_Bal","3",0,0,0,3,1,87.5,91.7,0,0,0,0.82,1.5,9,11,6
"10381","A2XAGOIC3Q5BV1","Answer.3C_Bal.4",TRUE,0,"3C_Bal","3",0,0,0,4,1,87.5,91.7,0,0,0,0.91,1.67,10,11,6
"10382","A2XAGOIC3Q5BV1","Answer.3C_Bal.5",TRUE,0,"3C_Bal","3",0,0,0,5,1,87.5,91.7,0,0,0,1,1.67,10,10,6
"10383","A2XAGOIC3Q5BV1","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,87.5,91.7,0,0,0,1.1,2.2,11,10,5
"10384","A2XAGOIC3Q5BV1","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,87.5,91.7,0,0,0,1.22,2.2,11,9,5
"10385","A2XAGOIC3Q5BV1","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,87.5,91.7,0,0,0,1.33,2.4,12,9,5
"10386","A2XAGOIC3Q5BV1","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,87.5,91.7,0,0,0,1.5,3,12,8,4
"10387","A2XAGOIC3Q5BV1","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,87.5,91.7,0,0,0,0.67,0.89,8,12,9
"10388","A2XAGOIC3Q5BV1","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,87.5,91.7,0,0,0,0.75,1,9,12,9
"10389","A2XAGOIC3Q5BV1","Answer.3C_Mild.3",TRUE,0,"3C_Mild","3",0,0,0,3,1,87.5,91.7,0,0,0,0.82,1.13,9,11,8
"10390","A2XAGOIC3Q5BV1","Answer.3C_Mild.4",TRUE,0,"3C_Mild","3",0,0,0,4,1,87.5,91.7,0,0,0,0.91,1.25,10,11,8
"10391","A2XAGOIC3Q5BV1","Answer.3C_Mild.5",TRUE,0,"3C_Mild","3",0,0,0,5,1,87.5,91.7,0,0,0,1,1.42,10,10,7
"10392","A2XAGOIC3Q5BV1","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,87.5,91.7,0,0,0,1.1,1.57,11,10,7
"10393","A2XAGOIC3Q5BV1","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,87.5,91.7,0,0,0,1.22,1.83,11,9,6
"10394","A2XAGOIC3Q5BV1","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,87.5,91.7,0,0,0,1.33,1.71,12,9,7
"10395","A2XAGOIC3Q5BV1","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,87.5,91.7,0,0,0,1.5,2,12,8,6
"10396","A2XAGOIC3Q5BV1","Answer.3C_Unbal.1",TRUE,0,"3C_Unbal","3",0,0,0,1,1,87.5,91.7,0,0,0,0.67,0.73,8,12,11
"10397","A2XAGOIC3Q5BV1","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,87.5,91.7,0,0,0,0.75,0.86,9,12,11
"10398","A2XAGOIC3Q5BV1","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,87.5,91.7,0,0,0,0.82,0.9,9,11,10
"10399","A2XAGOIC3Q5BV1","Answer.3C_Unbal.4",TRUE,0,"3C_Unbal","3",0,0,0,4,1,87.5,91.7,0,0,0,0.91,1,10,11,10
"10400","A2XAGOIC3Q5BV1","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,87.5,91.7,0,0,0,1,1.11,10,10,9
"10401","A2XAGOIC3Q5BV1","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,87.5,91.7,0,0,0,1.1,1.22,11,10,9
"10402","A2XAGOIC3Q5BV1","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,87.5,91.7,0,0,0,1.22,1.38,11,9,8
"10403","A2XAGOIC3Q5BV1","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,87.5,91.7,0,0,0,1.33,1.5,12,9,8
"10404","A2XAGOIC3Q5BV1","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,87.5,91.7,0,0,0,1.5,1.71,12,8,7
"10441","A22HSYZ4DPZSCS","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,86.1,100,0,0,0,0.67,0.67,8,12,12
"10442","A22HSYZ4DPZSCS","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,86.1,100,0,0,0,0.75,0.75,9,12,12
"10443","A22HSYZ4DPZSCS","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,86.1,100,0,0,0,0.82,0.82,9,11,11
"10444","A22HSYZ4DPZSCS","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,86.1,100,0,0,0,0.91,0.91,10,11,11
"10445","A22HSYZ4DPZSCS","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,86.1,100,0,0,0,1,1,10,10,10
"10446","A22HSYZ4DPZSCS","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,86.1,100,0,0,0,1.1,1.1,11,10,10
"10447","A22HSYZ4DPZSCS","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,86.1,100,0,0,0,1.22,1.22,11,9,9
"10448","A22HSYZ4DPZSCS","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,86.1,100,0,0,0,1.33,1.33,12,9,9
"10449","A22HSYZ4DPZSCS","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,86.1,100,0,0,0,1.5,1.5,12,8,8
"10450","A22HSYZ4DPZSCS","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,86.1,100,0,0,0,0.67,1.33,8,12,6
"10451","A22HSYZ4DPZSCS","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,86.1,100,0,0,0,0.75,1.5,9,12,6
"10452","A22HSYZ4DPZSCS","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,86.1,100,0,0,0,0.82,1.5,9,11,6
"10453","A22HSYZ4DPZSCS","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,86.1,100,0,0,0,0.91,1.67,10,11,6
"10454","A22HSYZ4DPZSCS","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,86.1,100,0,0,0,1,1.67,10,10,6
"10455","A22HSYZ4DPZSCS","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,86.1,100,0,0,0,1.1,2.2,11,10,5
"10456","A22HSYZ4DPZSCS","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,86.1,100,0,0,0,1.22,2.2,11,9,5
"10457","A22HSYZ4DPZSCS","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,86.1,100,0,0,0,1.33,2.4,12,9,5
"10458","A22HSYZ4DPZSCS","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,86.1,100,0,0,0,1.5,3,12,8,4
"10459","A22HSYZ4DPZSCS","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,86.1,100,0,0,0,0.67,0.89,8,12,9
"10460","A22HSYZ4DPZSCS","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,86.1,100,0,0,0,0.75,1,9,12,9
"10461","A22HSYZ4DPZSCS","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,86.1,100,0,0,0,0.82,1.13,9,11,8
"10462","A22HSYZ4DPZSCS","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,86.1,100,0,0,0,0.91,1.25,10,11,8
"10463","A22HSYZ4DPZSCS","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,0,5,0,86.1,100,0,0,0,1,1.42,10,10,7
"10464","A22HSYZ4DPZSCS","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,86.1,100,0,0,0,1.1,1.57,11,10,7
"10465","A22HSYZ4DPZSCS","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,86.1,100,0,0,0,1.22,1.83,11,9,6
"10466","A22HSYZ4DPZSCS","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,86.1,100,0,0,0,1.33,1.71,12,9,7
"10467","A22HSYZ4DPZSCS","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,86.1,100,0,0,0,1.5,2,12,8,6
"10468","A22HSYZ4DPZSCS","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,86.1,100,0,0,0,0.67,0.73,8,12,11
"10469","A22HSYZ4DPZSCS","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,86.1,100,0,0,0,0.75,0.86,9,12,11
"10470","A22HSYZ4DPZSCS","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,86.1,100,0,0,0,0.82,0.9,9,11,10
"10471","A22HSYZ4DPZSCS","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,86.1,100,0,0,0,0.91,1,10,11,10
"10472","A22HSYZ4DPZSCS","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,86.1,100,0,0,0,1,1.11,10,10,9
"10473","A22HSYZ4DPZSCS","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,86.1,100,0,0,0,1.1,1.22,11,10,9
"10474","A22HSYZ4DPZSCS","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,86.1,100,0,0,0,1.22,1.38,11,9,8
"10475","A22HSYZ4DPZSCS","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,86.1,100,0,0,0,1.33,1.5,12,9,8
"10476","A22HSYZ4DPZSCS","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,86.1,100,0,0,0,1.5,1.71,12,8,7
"10477","A1BNFIKGQH1QK","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,95.8,100,0,0,0,0.67,0.67,8,12,12
"10478","A1BNFIKGQH1QK","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,95.8,100,0,0,0,0.75,0.75,9,12,12
"10479","A1BNFIKGQH1QK","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,95.8,100,0,0,0,0.82,0.82,9,11,11
"10480","A1BNFIKGQH1QK","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,95.8,100,0,0,0,0.91,0.91,10,11,11
"10481","A1BNFIKGQH1QK","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,95.8,100,0,0,0,1,1,10,10,10
"10482","A1BNFIKGQH1QK","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,95.8,100,0,0,0,1.1,1.1,11,10,10
"10483","A1BNFIKGQH1QK","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,95.8,100,0,0,0,1.22,1.22,11,9,9
"10484","A1BNFIKGQH1QK","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,95.8,100,0,0,0,1.33,1.33,12,9,9
"10485","A1BNFIKGQH1QK","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,95.8,100,0,0,0,1.5,1.5,12,8,8
"10486","A1BNFIKGQH1QK","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,95.8,100,0,0,0,0.67,1.33,8,12,6
"10487","A1BNFIKGQH1QK","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,95.8,100,0,0,0,0.75,1.5,9,12,6
"10488","A1BNFIKGQH1QK","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,95.8,100,0,0,0,0.82,1.5,9,11,6
"10489","A1BNFIKGQH1QK","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,95.8,100,0,0,0,0.91,1.67,10,11,6
"10490","A1BNFIKGQH1QK","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,95.8,100,0,0,0,1,1.67,10,10,6
"10491","A1BNFIKGQH1QK","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,95.8,100,0,0,0,1.1,2.2,11,10,5
"10492","A1BNFIKGQH1QK","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,95.8,100,0,0,0,1.22,2.2,11,9,5
"10493","A1BNFIKGQH1QK","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,95.8,100,0,0,0,1.33,2.4,12,9,5
"10494","A1BNFIKGQH1QK","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,95.8,100,0,0,0,1.5,3,12,8,4
"10495","A1BNFIKGQH1QK","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,95.8,100,0,0,0,0.67,0.89,8,12,9
"10496","A1BNFIKGQH1QK","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,95.8,100,0,0,0,0.75,1,9,12,9
"10497","A1BNFIKGQH1QK","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,95.8,100,0,0,0,0.82,1.13,9,11,8
"10498","A1BNFIKGQH1QK","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,95.8,100,0,0,0,0.91,1.25,10,11,8
"10499","A1BNFIKGQH1QK","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,0,5,0,95.8,100,0,0,0,1,1.42,10,10,7
"10500","A1BNFIKGQH1QK","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,95.8,100,0,0,0,1.1,1.57,11,10,7
"10501","A1BNFIKGQH1QK","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,95.8,100,0,0,0,1.22,1.83,11,9,6
"10502","A1BNFIKGQH1QK","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,95.8,100,0,0,0,1.33,1.71,12,9,7
"10503","A1BNFIKGQH1QK","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,95.8,100,0,0,0,1.5,2,12,8,6
"10504","A1BNFIKGQH1QK","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,95.8,100,0,0,0,0.67,0.73,8,12,11
"10505","A1BNFIKGQH1QK","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,95.8,100,0,0,0,0.75,0.86,9,12,11
"10506","A1BNFIKGQH1QK","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,95.8,100,0,0,0,0.82,0.9,9,11,10
"10507","A1BNFIKGQH1QK","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,95.8,100,0,0,0,0.91,1,10,11,10
"10508","A1BNFIKGQH1QK","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,95.8,100,0,0,0,1,1.11,10,10,9
"10509","A1BNFIKGQH1QK","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,95.8,100,0,0,0,1.1,1.22,11,10,9
"10510","A1BNFIKGQH1QK","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,95.8,100,0,0,0,1.22,1.38,11,9,8
"10511","A1BNFIKGQH1QK","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,95.8,100,0,0,0,1.33,1.5,12,9,8
"10512","A1BNFIKGQH1QK","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,95.8,100,0,0,0,1.5,1.71,12,8,7
"10513","AUR0M7SOSFSZB","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,100,100,0,0,0,0.67,0.67,8,12,12
"10514","AUR0M7SOSFSZB","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,100,100,0,0,0,0.75,0.75,9,12,12
"10515","AUR0M7SOSFSZB","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,100,100,0,0,0,0.82,0.82,9,11,11
"10516","AUR0M7SOSFSZB","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,100,100,0,0,0,0.91,0.91,10,11,11
"10517","AUR0M7SOSFSZB","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,100,100,0,0,0,1,1,10,10,10
"10518","AUR0M7SOSFSZB","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,100,100,0,0,0,1.1,1.1,11,10,10
"10519","AUR0M7SOSFSZB","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,100,100,0,0,0,1.22,1.22,11,9,9
"10520","AUR0M7SOSFSZB","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,100,100,0,0,0,1.33,1.33,12,9,9
"10521","AUR0M7SOSFSZB","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,100,100,0,0,0,1.5,1.5,12,8,8
"10522","AUR0M7SOSFSZB","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,100,100,0,0,0,0.67,1.33,8,12,6
"10523","AUR0M7SOSFSZB","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,100,100,0,0,0,0.75,1.5,9,12,6
"10524","AUR0M7SOSFSZB","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,100,100,0,0,0,0.82,1.5,9,11,6
"10525","AUR0M7SOSFSZB","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,100,100,0,0,0,0.91,1.67,10,11,6
"10526","AUR0M7SOSFSZB","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,100,100,0,0,0,1,1.67,10,10,6
"10527","AUR0M7SOSFSZB","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,100,100,0,0,0,1.1,2.2,11,10,5
"10528","AUR0M7SOSFSZB","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,100,100,0,0,0,1.22,2.2,11,9,5
"10529","AUR0M7SOSFSZB","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,100,100,0,0,0,1.33,2.4,12,9,5
"10530","AUR0M7SOSFSZB","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,100,100,0,0,0,1.5,3,12,8,4
"10531","AUR0M7SOSFSZB","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,100,100,0,0,0,0.67,0.89,8,12,9
"10532","AUR0M7SOSFSZB","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,100,100,0,0,0,0.75,1,9,12,9
"10533","AUR0M7SOSFSZB","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,100,100,0,0,0,0.82,1.13,9,11,8
"10534","AUR0M7SOSFSZB","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,100,100,0,0,0,0.91,1.25,10,11,8
"10535","AUR0M7SOSFSZB","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,0,5,0,100,100,0,0,0,1,1.42,10,10,7
"10536","AUR0M7SOSFSZB","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,100,100,0,0,0,1.1,1.57,11,10,7
"10537","AUR0M7SOSFSZB","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,100,100,0,0,0,1.22,1.83,11,9,6
"10538","AUR0M7SOSFSZB","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,100,100,0,0,0,1.33,1.71,12,9,7
"10539","AUR0M7SOSFSZB","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,100,100,0,0,0,1.5,2,12,8,6
"10540","AUR0M7SOSFSZB","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,100,100,0,0,0,0.67,0.73,8,12,11
"10541","AUR0M7SOSFSZB","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,100,100,0,0,0,0.75,0.86,9,12,11
"10542","AUR0M7SOSFSZB","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,100,100,0,0,0,0.82,0.9,9,11,10
"10543","AUR0M7SOSFSZB","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,100,100,0,0,0,0.91,1,10,11,10
"10544","AUR0M7SOSFSZB","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,100,100,0,0,0,1,1.11,10,10,9
"10545","AUR0M7SOSFSZB","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,100,100,0,0,0,1.1,1.22,11,10,9
"10546","AUR0M7SOSFSZB","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,100,100,0,0,0,1.22,1.38,11,9,8
"10547","AUR0M7SOSFSZB","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,100,100,0,0,0,1.33,1.5,12,9,8
"10548","AUR0M7SOSFSZB","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,100,100,0,0,0,1.5,1.71,12,8,7
"10621","A12B4ZIHK9XTR8","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,100,100,0,0,0,0.67,0.67,8,12,12
"10622","A12B4ZIHK9XTR8","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,100,100,0,0,0,0.75,0.75,9,12,12
"10623","A12B4ZIHK9XTR8","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,100,100,0,0,0,0.82,0.82,9,11,11
"10624","A12B4ZIHK9XTR8","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,100,100,0,0,0,0.91,0.91,10,11,11
"10625","A12B4ZIHK9XTR8","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,100,100,0,0,0,1,1,10,10,10
"10626","A12B4ZIHK9XTR8","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,100,100,0,0,0,1.1,1.1,11,10,10
"10627","A12B4ZIHK9XTR8","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,100,100,0,0,0,1.22,1.22,11,9,9
"10628","A12B4ZIHK9XTR8","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,100,100,0,0,0,1.33,1.33,12,9,9
"10629","A12B4ZIHK9XTR8","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,100,100,0,0,0,1.5,1.5,12,8,8
"10630","A12B4ZIHK9XTR8","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,100,100,0,0,0,0.67,1.33,8,12,6
"10631","A12B4ZIHK9XTR8","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,100,100,0,0,0,0.75,1.5,9,12,6
"10632","A12B4ZIHK9XTR8","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,100,100,0,0,0,0.82,1.5,9,11,6
"10633","A12B4ZIHK9XTR8","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,100,100,0,0,0,0.91,1.67,10,11,6
"10634","A12B4ZIHK9XTR8","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,100,100,0,0,0,1,1.67,10,10,6
"10635","A12B4ZIHK9XTR8","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,100,100,0,0,0,1.1,2.2,11,10,5
"10636","A12B4ZIHK9XTR8","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,100,100,0,0,0,1.22,2.2,11,9,5
"10637","A12B4ZIHK9XTR8","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,100,100,0,0,0,1.33,2.4,12,9,5
"10638","A12B4ZIHK9XTR8","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,100,100,0,0,0,1.5,3,12,8,4
"10639","A12B4ZIHK9XTR8","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,100,100,0,0,0,0.67,0.89,8,12,9
"10640","A12B4ZIHK9XTR8","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,100,100,0,0,0,0.75,1,9,12,9
"10641","A12B4ZIHK9XTR8","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,100,100,0,0,0,0.82,1.13,9,11,8
"10642","A12B4ZIHK9XTR8","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,100,100,0,0,0,0.91,1.25,10,11,8
"10643","A12B4ZIHK9XTR8","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,0,5,0,100,100,0,0,0,1,1.42,10,10,7
"10644","A12B4ZIHK9XTR8","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,100,100,0,0,0,1.1,1.57,11,10,7
"10645","A12B4ZIHK9XTR8","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,100,100,0,0,0,1.22,1.83,11,9,6
"10646","A12B4ZIHK9XTR8","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,100,100,0,0,0,1.33,1.71,12,9,7
"10647","A12B4ZIHK9XTR8","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,100,100,0,0,0,1.5,2,12,8,6
"10648","A12B4ZIHK9XTR8","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,100,100,0,0,0,0.67,0.73,8,12,11
"10649","A12B4ZIHK9XTR8","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,100,100,0,0,0,0.75,0.86,9,12,11
"10650","A12B4ZIHK9XTR8","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,100,100,0,0,0,0.82,0.9,9,11,10
